Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Payment_Mode,Status,Channel,Merchant_ID
TXN002455,CUST2455,3/19/2025,Purchase,584.66,Cash,Success,In-store,M306
TXN002456,CUST2456,10/12/2024,Refund,147.8,Cash,Success,Online,M113
TXN002457,CUST2457,3/9/2025,Purchase,449.6,Credit Card,Success,In-store,M686
TXN002458,CUST2458,9/23/2023,Purchase,629.97,UPI,Success,Online,M481
TXN002459,CUST2459,2/5/2024,Purchase,494.01,Debit Card,Failed,Online,M619
TXN002460,CUST2460,7/24/2023,Purchase,407.76,Credit Card,Success,Online,M605
TXN002461,CUST2461,12/9/2023,Refund,993.91,Credit Card,Success,Online,M245
TXN002462,CUST2462,2/10/2024,Refund,881.51,Credit Card,Success,Online,M343
TXN002463,CUST2463,10/13/2024,Refund,627.17,Debit Card,Failed,Online,M805
TXN002464,CUST2464,6/23/2023,Purchase,573.68,Cash,Success,In-store,M668
TXN002465,CUST2465,9/19/2024,Purchase,624.45,UPI,Success,In-store,M321
TXN002466,CUST2466,7/29/2023,Purchase,209.3,UPI,Success,Online,M507
TXN002467,CUST2467,5/9/2023,Purchase,401.19,Credit Card,Success,In-store,M647
TXN002468,CUST2468,3/28/2025,Refund,49.06,Credit Card,Failed,In-store,M824
TXN002469,CUST2469,12/1/2024,Purchase,480.79,Cash,Failed,Online,M759
TXN002470,CUST2470,8/22/2023,Purchase,547.59,Cash,Success,Online,M110
TXN002471,CUST2471,12/19/2023,Purchase,235.47,Credit Card,Success,In-store,M536
TXN002472,CUST2472,3/24/2024,Purchase,964.39,Cash,Success,In-store,M150
TXN002473,CUST2473,3/25/2025,Purchase,910.36,UPI,Success,Online,M914
TXN002474,CUST2474,5/6/2023,Refund,724.92,UPI,Success,In-store,M190
TXN002475,CUST2475,6/28/2023,Purchase,538.05,Cash,Success,Online,M985
TXN002476,CUST2476,12/29/2024,Purchase,871.27,Debit Card,Success,Online,M365
TXN002477,CUST2477,11/17/2023,Purchase,139.35,Cash,Success,Online,M443
TXN002478,CUST2478,11/28/2024,Purchase,792.6,Debit Card,Success,Online,M556
TXN002479,CUST2479,6/2/2023,Purchase,133.57,Cash,Success,Online,M708
TXN002480,CUST2480,5/19/2024,Purchase,796.27,Cash,Success,Online,M257
TXN002481,CUST2481,3/30/2025,Purchase,283.01,Cash,Success,In-store,M334
TXN002482,CUST2482,7/23/2023,Purchase,878.32,Debit Card,Success,In-store,M237
TXN002483,CUST2483,9/22/2023,Purchase,944.6,UPI,Success,In-store,M510
TXN002484,CUST2484,9/27/2023,Purchase,157.31,Debit Card,Success,Online,M597
TXN002485,CUST2485,10/3/2024,Purchase,468.05,UPI,Failed,Online,M177
TXN002486,CUST2486,11/27/2023,Refund,981.18,Credit Card,Success,Online,M374
TXN002487,CUST2487,5/17/2024,Purchase,488.57,Cash,Success,In-store,M859
TXN002488,CUST2488,4/20/2024,Purchase,864.91,Debit Card,Success,Online,M779
TXN002489,CUST2489,7/21/2023,Purchase,592.84,Credit Card,Success,Online,M644
TXN002490,CUST2490,12/27/2024,Purchase,381.58,Cash,Success,Online,M450
TXN002491,CUST2491,10/9/2023,Purchase,292.93,Credit Card,Success,Online,M612
TXN002492,CUST2492,10/10/2024,Purchase,211.19,UPI,Success,Online,M820
TXN002493,CUST2493,10/22/2024,Purchase,764.18,UPI,Success,Online,M202
TXN002494,CUST2494,6/17/2024,Purchase,392.68,UPI,Success,In-store,M735
TXN002495,CUST2495,7/8/2023,Purchase,516.16,Debit Card,Success,Online,M749
TXN002496,CUST2496,6/10/2023,Purchase,497.4,Credit Card,Success,Online,M571
TXN002497,CUST2497,6/5/2023,Purchase,581.51,UPI,Success,Online,M107
TXN002498,CUST2498,12/1/2023,Purchase,866.92,Credit Card,Success,Online,M197
TXN002499,CUST2499,9/18/2024,Purchase,980.93,Debit Card,Success,Online,M473
TXN002500,CUST2500,11/22/2024,Purchase,413.51,Cash,Success,Online,M145
TXN002501,CUST2501,10/27/2023,Purchase,829.24,Cash,Success,In-store,M839
TXN002502,CUST2502,1/3/2025,Purchase,766.88,Credit Card,Success,In-store,M209
TXN002503,CUST2503,3/26/2024,Purchase,577.79,Debit Card,Failed,In-store,M679
TXN002504,CUST2504,11/12/2024,Purchase,956.49,UPI,Success,Online,M542
TXN002505,CUST2505,11/23/2024,Purchase,208.47,Debit Card,Success,Online,M608
TXN002506,CUST2506,10/2/2024,Refund,118.17,UPI,Success,In-store,M723
TXN002507,CUST2507,4/24/2023,Purchase,855.42,Debit Card,Success,Online,M967
TXN002508,CUST2508,3/29/2024,Purchase,444.76,Debit Card,Success,Online,M594
TXN002509,CUST2509,9/19/2024,Purchase,848.5,Cash,Success,Online,M785
TXN002510,CUST2510,12/21/2024,Purchase,894.16,Debit Card,Success,In-store,M235
TXN002511,CUST2511,7/18/2024,Purchase,71.83,Debit Card,Success,Online,M128
TXN002512,CUST2512,4/1/2024,Purchase,884.63,Debit Card,Success,Online,M732
TXN002513,CUST2513,7/16/2024,Purchase,453.84,Debit Card,Success,Online,M232
TXN002514,CUST2514,8/14/2023,Purchase,515.33,Debit Card,Success,Online,M458
TXN002515,CUST2515,6/4/2023,Purchase,630.33,Cash,Success,Online,M175
TXN002516,CUST2516,8/31/2024,Refund,927.12,Credit Card,Success,In-store,M685
TXN002517,CUST2517,7/13/2024,Purchase,28.92,Credit Card,Success,Online,M233
TXN002518,CUST2518,9/28/2024,Purchase,482.08,Credit Card,Success,Online,M147
TXN002519,CUST2519,12/20/2024,Purchase,690.84,Credit Card,Success,Online,M222
TXN002520,CUST2520,8/9/2023,Purchase,725.48,UPI,Success,Online,M968
TXN002521,CUST2521,7/4/2024,Purchase,695.61,Cash,Success,In-store,M675
TXN002522,CUST2522,8/6/2023,Purchase,143.09,Cash,Success,Online,M258
TXN002523,CUST2523,11/17/2023,Purchase,306.4,UPI,Success,Online,M662
TXN002524,CUST2524,2/22/2024,Purchase,365.13,Cash,Success,Online,M841
TXN002525,CUST2525,8/29/2024,Purchase,806.39,UPI,Success,Online,M838
TXN002526,CUST2526,3/23/2024,Purchase,285.97,Debit Card,Success,Online,M461
TXN002527,CUST2527,7/21/2024,Purchase,218.6,Cash,Success,Online,M229
TXN002528,CUST2528,8/2/2023,Purchase,957.87,Credit Card,Success,In-store,M343
TXN002529,CUST2529,8/23/2023,Purchase,18.77,Credit Card,Success,Online,M332
TXN002530,CUST2530,1/2/2024,Purchase,997.84,Credit Card,Success,Online,M821
TXN002531,CUST2531,2/28/2024,Purchase,680.05,Cash,Success,In-store,M252
TXN002532,CUST2532,2/24/2024,Purchase,830.18,Debit Card,Success,Online,M678
TXN002533,CUST2533,7/20/2024,Purchase,301.67,UPI,Success,Online,M560
TXN002534,CUST2534,12/17/2024,Purchase,24.17,UPI,Success,In-store,M961
TXN002535,CUST2535,9/5/2023,Purchase,740.49,Cash,Success,In-store,M103
TXN002536,CUST2536,10/21/2023,Purchase,835.8,Credit Card,Success,Online,M951
TXN002537,CUST2537,6/17/2024,Purchase,743.07,Credit Card,Success,Online,M375
TXN002538,CUST2538,11/1/2023,Purchase,151.42,Cash,Success,In-store,M689
TXN002539,CUST2539,2/26/2025,Purchase,755.89,Credit Card,Success,In-store,M762
TXN002540,CUST2540,4/22/2023,Purchase,771.23,Debit Card,Success,Online,M971
TXN002541,CUST2541,5/22/2023,Refund,661.96,Cash,Success,Online,M302
TXN002542,CUST2542,10/5/2024,Purchase,768.45,Credit Card,Success,Online,M872
TXN002543,CUST2543,8/22/2024,Purchase,847.46,Debit Card,Success,In-store,M588
TXN002544,CUST2544,4/10/2025,Purchase,617.47,Cash,Success,In-store,M699
TXN002545,CUST2545,9/1/2024,Purchase,97.72,Debit Card,Success,In-store,M448
TXN002546,CUST2546,11/1/2024,Purchase,492.75,Cash,Success,Online,M617
TXN002547,CUST2547,6/25/2024,Purchase,86.87,Debit Card,Success,Online,M265
TXN002548,CUST2548,8/27/2024,Purchase,413.47,Cash,Success,In-store,M707
TXN002549,CUST2549,6/2/2023,Purchase,413.04,Cash,Success,Online,M205
TXN002550,CUST2550,2/16/2024,Purchase,75.35,Credit Card,Success,Online,M451
TXN002551,CUST2551,6/19/2024,Purchase,355.33,Debit Card,Success,In-store,M648
TXN002552,CUST2552,5/11/2024,Purchase,119.89,UPI,Success,Online,M746
TXN002553,CUST2553,4/15/2024,Refund,810.15,Credit Card,Success,Online,M480
TXN002554,CUST2554,10/2/2024,Refund,948.21,Debit Card,Success,Online,M430
TXN002555,CUST2555,5/29/2024,Purchase,81.59,Debit Card,Success,In-store,M930
TXN002556,CUST2556,4/20/2023,Purchase,955.56,UPI,Success,In-store,M227
TXN002557,CUST2557,6/15/2024,Refund,527.35,Credit Card,Success,Online,M179
TXN002558,CUST2558,8/20/2024,Purchase,306.57,UPI,Success,In-store,M539
TXN002559,CUST2559,2/7/2024,Purchase,86.09,Debit Card,Failed,Online,M962
TXN002560,CUST2560,9/1/2024,Purchase,505.62,UPI,Success,Online,M316
TXN002561,CUST2561,12/5/2024,Purchase,796.57,Cash,Success,Online,M921
TXN002562,CUST2562,8/17/2023,Purchase,710.02,Cash,Success,Online,M718
TXN002563,CUST2563,12/9/2024,Purchase,59.72,UPI,Success,Online,M761
TXN002564,CUST2564,10/23/2024,Purchase,82.17,Cash,Success,In-store,M554
TXN002565,CUST2565,1/13/2025,Purchase,408.84,UPI,Success,Online,M185
TXN002566,CUST2566,3/12/2025,Purchase,302.34,Credit Card,Success,Online,M389
TXN002567,CUST2567,8/22/2024,Purchase,240.06,Credit Card,Failed,In-store,M715
TXN002568,CUST2568,12/28/2023,Purchase,288.19,UPI,Success,Online,M268
TXN002569,CUST2569,9/3/2024,Purchase,805.45,Credit Card,Success,Online,M119
TXN002570,CUST2570,4/10/2025,Purchase,929.94,UPI,Success,Online,M906
TXN002571,CUST2571,9/26/2023,Purchase,411.05,Debit Card,Success,Online,M577
TXN002572,CUST2572,6/29/2024,Purchase,907.05,UPI,Success,Online,M442
TXN002573,CUST2573,9/24/2024,Purchase,328.28,Credit Card,Success,Online,M950
TXN002574,CUST2574,5/16/2023,Purchase,481.67,Credit Card,Success,Online,M570
TXN002575,CUST2575,8/11/2024,Purchase,233.77,Credit Card,Success,In-store,M409
TXN002576,CUST2576,8/2/2023,Purchase,644.07,UPI,Success,Online,M812
TXN002577,CUST2577,10/6/2023,Purchase,979.19,Debit Card,Success,Online,M979
TXN002578,CUST2578,7/10/2024,Purchase,607.46,UPI,Success,Online,M213
TXN002579,CUST2579,11/12/2024,Purchase,364.24,Cash,Success,Online,M910
TXN002580,CUST2580,9/29/2024,Purchase,651.34,UPI,Success,In-store,M417
TXN002581,CUST2581,11/29/2023,Purchase,131.69,Debit Card,Success,Online,M287
TXN002582,CUST2582,12/9/2023,Purchase,889.77,Cash,Success,Online,M406
TXN002583,CUST2583,1/24/2024,Purchase,508.05,Debit Card,Success,In-store,M674
TXN002584,CUST2584,6/14/2024,Purchase,454.86,Credit Card,Failed,Online,M930
TXN002585,CUST2585,6/6/2023,Purchase,590.01,Cash,Success,Online,M578
TXN002586,CUST2586,5/18/2023,Purchase,628.54,UPI,Success,In-store,M946
TXN002587,CUST2587,8/7/2023,Purchase,81.06,Credit Card,Success,Online,M343
TXN002588,CUST2588,6/8/2023,Purchase,685.79,Debit Card,Success,Online,M696
TXN002589,CUST2589,8/29/2024,Purchase,249.51,Cash,Success,Online,M521
TXN002590,CUST2590,12/29/2023,Refund,716.81,Cash,Success,In-store,M262
TXN002591,CUST2591,3/21/2025,Purchase,824.31,Credit Card,Success,Online,M494
TXN002592,CUST2592,9/3/2024,Purchase,805.92,Cash,Success,Online,M233
TXN002593,CUST2593,3/8/2025,Purchase,556.98,Debit Card,Success,Online,M454
TXN002594,CUST2594,12/9/2024,Purchase,524.97,UPI,Success,Online,M715
TXN002595,CUST2595,3/26/2025,Purchase,151.45,Cash,Success,Online,M181
TXN002596,CUST2596,8/14/2024,Purchase,777.59,UPI,Success,Online,M629
TXN002597,CUST2597,2/11/2024,Purchase,278.7,UPI,Success,In-store,M658
TXN002598,CUST2598,8/12/2024,Purchase,501.73,Cash,Success,Online,M343
TXN002599,CUST2599,2/16/2025,Purchase,291.43,Credit Card,Success,Online,M809
TXN002600,CUST2600,6/4/2023,Purchase,142.49,Debit Card,Success,Online,M171
TXN002601,CUST2601,5/6/2023,Purchase,633.26,UPI,Success,Online,M282
TXN002602,CUST2602,12/26/2023,Purchase,63.79,Credit Card,Success,Online,M407
TXN002603,CUST2603,11/16/2024,Refund,751.16,Debit Card,Success,Online,M768
TXN002604,CUST2604,5/26/2024,Purchase,324.41,Debit Card,Success,Online,M688
TXN002605,CUST2605,5/10/2024,Refund,10.13,Credit Card,Success,In-store,M910
TXN002606,CUST2606,3/7/2025,Purchase,516.02,Credit Card,Success,Online,M581
TXN002607,CUST2607,6/8/2024,Purchase,56.38,Cash,Success,In-store,M845
TXN002608,CUST2608,1/1/2025,Purchase,283.41,UPI,Success,In-store,M560
TXN002609,CUST2609,5/6/2024,Purchase,709.91,UPI,Failed,In-store,M341
TXN002610,CUST2610,5/7/2023,Purchase,72.06,Cash,Success,Online,M877
TXN002611,CUST2611,9/30/2023,Refund,840.95,Credit Card,Success,Online,M761
TXN002612,CUST2612,4/5/2025,Purchase,13.78,UPI,Success,Online,M544
TXN002613,CUST2613,2/18/2024,Purchase,254.36,UPI,Failed,Online,M825
TXN002614,CUST2614,4/24/2023,Purchase,743.5,UPI,Success,Online,M908
TXN002615,CUST2615,4/13/2024,Purchase,323.11,Cash,Success,Online,M572
TXN002616,CUST2616,10/18/2024,Purchase,110.87,UPI,Success,Online,M591
TXN002617,CUST2617,10/5/2024,Purchase,366.63,UPI,Success,Online,M275
TXN002618,CUST2618,11/1/2023,Purchase,277.69,UPI,Success,Online,M869
TXN002619,CUST2619,12/30/2024,Purchase,844.28,Credit Card,Success,Online,M364
TXN002620,CUST2620,7/18/2024,Purchase,320.21,Credit Card,Success,Online,M404
TXN002621,CUST2621,7/6/2024,Purchase,791.04,Debit Card,Success,In-store,M295
TXN002622,CUST2622,10/10/2023,Purchase,892.95,Debit Card,Success,Online,M750
TXN002623,CUST2623,3/25/2025,Purchase,439.48,Credit Card,Success,Online,M413
TXN002624,CUST2624,10/11/2024,Purchase,910.84,UPI,Success,In-store,M302
TXN002625,CUST2625,2/5/2025,Purchase,383.54,UPI,Success,Online,M744
TXN002626,CUST2626,12/16/2024,Purchase,964.44,Cash,Success,In-store,M450
TXN002627,CUST2627,6/20/2024,Purchase,98.4,UPI,Success,Online,M980
TXN002628,CUST2628,5/2/2023,Refund,690.15,Debit Card,Failed,Online,M411
TXN002629,CUST2629,1/27/2025,Purchase,498.88,Cash,Failed,In-store,M737
TXN002630,CUST2630,12/3/2024,Purchase,393.77,UPI,Success,In-store,M573
TXN002631,CUST2631,9/11/2024,Purchase,636.38,Credit Card,Failed,In-store,M631
TXN002632,CUST2632,8/2/2023,Purchase,706.82,Cash,Success,Online,M607
TXN002633,CUST2633,6/25/2024,Purchase,14.32,UPI,Success,Online,M268
TXN002634,CUST2634,4/25/2023,Purchase,175.28,Credit Card,Success,Online,M718
TXN002635,CUST2635,3/25/2025,Purchase,715.92,UPI,Success,In-store,M987
TXN002636,CUST2636,4/15/2025,Purchase,669.72,Debit Card,Success,In-store,M485
TXN002637,CUST2637,8/28/2024,Purchase,966.39,Credit Card,Success,Online,M470
TXN002638,CUST2638,1/19/2024,Purchase,763.43,UPI,Success,Online,M587
TXN002639,CUST2639,4/17/2023,Purchase,951.26,Credit Card,Success,Online,M212
TXN002640,CUST2640,7/27/2023,Purchase,705.52,Debit Card,Success,In-store,M445
TXN002641,CUST2641,6/11/2023,Purchase,305.07,Cash,Success,In-store,M515
TXN002642,CUST2642,6/6/2023,Purchase,114.31,UPI,Success,Online,M870
TXN002643,CUST2643,11/2/2024,Refund,784.01,Debit Card,Success,In-store,M828
TXN002644,CUST2644,11/29/2023,Purchase,647.71,UPI,Success,In-store,M971
TXN002645,CUST2645,6/16/2023,Purchase,57.7,Credit Card,Success,Online,M414
TXN002646,CUST2646,7/28/2024,Purchase,366.45,Credit Card,Success,Online,M328
TXN002647,CUST2647,2/22/2025,Purchase,957.23,Debit Card,Success,Online,M630
TXN002648,CUST2648,3/23/2025,Purchase,505.4,Debit Card,Success,Online,M987
TXN002649,CUST2649,4/2/2024,Purchase,438.4,Debit Card,Failed,Online,M792
TXN002650,CUST2650,2/18/2024,Purchase,463.12,Credit Card,Success,Online,M763
TXN002651,CUST2651,7/6/2023,Refund,216.79,Cash,Success,Online,M144
TXN002652,CUST2652,12/29/2023,Purchase,375.02,UPI,Success,Online,M954
TXN002653,CUST2653,6/21/2023,Purchase,376.12,Debit Card,Failed,In-store,M260
TXN002654,CUST2654,6/4/2024,Purchase,61.83,Credit Card,Success,Online,M728
TXN002655,CUST2655,8/19/2024,Purchase,769.89,Cash,Success,In-store,M685
TXN002656,CUST2656,12/29/2023,Purchase,422.34,Credit Card,Success,In-store,M148
TXN002657,CUST2657,5/23/2024,Purchase,823.96,UPI,Success,Online,M881
TXN002658,CUST2658,2/28/2024,Purchase,851.84,Cash,Success,In-store,M925
TXN002659,CUST2659,10/27/2023,Purchase,219.87,Cash,Failed,Online,M331
TXN002660,CUST2660,11/15/2024,Purchase,660.78,Credit Card,Success,Online,M376
TXN002661,CUST2661,3/12/2024,Purchase,477.56,Debit Card,Failed,In-store,M646
TXN002662,CUST2662,7/1/2023,Refund,881.36,UPI,Success,Online,M762
TXN002663,CUST2663,7/19/2023,Purchase,223.58,Debit Card,Success,In-store,M119
TXN002664,CUST2664,11/9/2023,Purchase,681.04,Credit Card,Success,Online,M756
TXN002665,CUST2665,3/23/2025,Purchase,611.67,Cash,Success,Online,M403
TXN002666,CUST2666,3/3/2024,Purchase,302.35,Cash,Success,Online,M228
TXN002667,CUST2667,6/5/2024,Purchase,145.23,Debit Card,Success,Online,M400
TXN002668,CUST2668,7/28/2023,Purchase,655.12,UPI,Success,In-store,M582
TXN002669,CUST2669,1/29/2024,Purchase,741.21,UPI,Failed,Online,M695
TXN002670,CUST2670,4/20/2024,Purchase,322.47,UPI,Success,Online,M984
TXN002671,CUST2671,2/8/2025,Purchase,648.38,Debit Card,Success,In-store,M528
TXN002672,CUST2672,9/18/2023,Purchase,401.18,Debit Card,Success,Online,M151
TXN002673,CUST2673,7/13/2024,Purchase,716.07,UPI,Success,Online,M741
TXN002674,CUST2674,10/27/2024,Purchase,207.22,Cash,Failed,In-store,M131
TXN002675,CUST2675,9/23/2024,Purchase,891.31,Cash,Success,Online,M838
TXN002676,CUST2676,11/17/2023,Purchase,294.54,Debit Card,Success,Online,M151
TXN002677,CUST2677,4/13/2024,Purchase,374.11,Debit Card,Success,In-store,M681
TXN002678,CUST2678,10/17/2024,Purchase,67.51,UPI,Success,Online,M393
TXN002679,CUST2679,6/11/2024,Purchase,120.4,UPI,Success,In-store,M109
TXN002680,CUST2680,11/22/2023,Refund,520.7,Credit Card,Success,Online,M715
TXN002681,CUST2681,3/13/2025,Purchase,274.92,Cash,Success,Online,M167
TXN002682,CUST2682,1/15/2024,Purchase,837.13,Debit Card,Success,Online,M529
TXN002683,CUST2683,2/9/2024,Purchase,24.55,Cash,Success,Online,M815
TXN002684,CUST2684,2/21/2025,Refund,385.3,Credit Card,Success,In-store,M462
TXN002685,CUST2685,8/9/2024,Purchase,343.97,UPI,Success,Online,M594
TXN002686,CUST2686,7/17/2024,Purchase,29.13,UPI,Success,Online,M333
TXN002687,CUST2687,3/21/2024,Purchase,133.12,Credit Card,Success,Online,M589
TXN002688,CUST2688,4/5/2024,Purchase,419.51,Credit Card,Success,Online,M525
TXN002689,CUST2689,8/18/2023,Purchase,497.94,Debit Card,Success,In-store,M230
TXN002690,CUST2690,11/19/2024,Refund,410.25,Credit Card,Success,Online,M394
TXN002691,CUST2691,2/11/2025,Purchase,535.63,UPI,Success,In-store,M271
TXN002692,CUST2692,4/10/2025,Purchase,599.18,UPI,Success,Online,M515
TXN002693,CUST2693,12/27/2024,Purchase,19.82,UPI,Success,Online,M491
TXN002694,CUST2694,3/5/2024,Purchase,469.45,Credit Card,Success,Online,M811
TXN002695,CUST2695,3/25/2024,Refund,963.86,Credit Card,Success,Online,M897
TXN002696,CUST2696,2/8/2024,Purchase,523.84,UPI,Success,Online,M810
TXN002697,CUST2697,2/27/2025,Refund,680.77,UPI,Success,Online,M953
TXN002698,CUST2698,7/23/2023,Purchase,318.75,Cash,Success,Online,M241
TXN002699,CUST2699,4/19/2024,Purchase,776.25,Credit Card,Success,In-store,M228
TXN002700,CUST2700,11/25/2024,Purchase,775.19,Cash,Success,Online,M474
TXN002701,CUST2701,1/22/2024,Purchase,526.08,UPI,Success,In-store,M367
TXN002702,CUST2702,1/23/2024,Purchase,976.25,Debit Card,Success,Online,M708
TXN002703,CUST2703,4/5/2024,Purchase,134.29,UPI,Success,Online,M257
TXN002704,CUST2704,12/23/2024,Purchase,26.78,UPI,Success,Online,M133
TXN002705,CUST2705,12/28/2024,Purchase,772.46,Credit Card,Success,In-store,M326
TXN002706,CUST2706,6/30/2024,Purchase,809.08,Credit Card,Success,Online,M522
TXN002707,CUST2707,5/30/2023,Purchase,129.01,Cash,Success,Online,M900
TXN002708,CUST2708,4/7/2025,Purchase,272.93,Credit Card,Success,Online,M713
TXN002709,CUST2709,10/5/2023,Purchase,27.38,Cash,Success,Online,M336
TXN002710,CUST2710,11/19/2023,Purchase,300.38,Credit Card,Success,Online,M154
TXN002711,CUST2711,5/25/2023,Purchase,775.41,Credit Card,Success,Online,M709
TXN002712,CUST2712,6/23/2023,Purchase,522.78,UPI,Success,In-store,M878
TXN002713,CUST2713,3/14/2024,Purchase,354.61,Credit Card,Success,Online,M186
TXN002714,CUST2714,4/14/2025,Purchase,378.02,UPI,Success,Online,M835
TXN002715,CUST2715,11/4/2023,Refund,11.34,Credit Card,Success,In-store,M374
TXN002716,CUST2716,7/16/2024,Purchase,306.8,Credit Card,Success,Online,M950
TXN002717,CUST2717,2/2/2024,Purchase,649.99,Credit Card,Success,Online,M744
TXN002718,CUST2718,12/13/2023,Purchase,974.45,Debit Card,Success,Online,M160
TXN002719,CUST2719,12/8/2023,Purchase,848.59,Cash,Success,Online,M202
TXN002720,CUST2720,12/10/2024,Purchase,33.36,Debit Card,Success,Online,M795
TXN002721,CUST2721,11/11/2023,Purchase,899.57,Credit Card,Success,Online,M440
TXN002722,CUST2722,2/22/2024,Refund,785.37,UPI,Success,Online,M251
TXN002723,CUST2723,4/1/2025,Purchase,782.57,Cash,Success,Online,M577
TXN002724,CUST2724,8/4/2024,Purchase,463.42,Credit Card,Success,Online,M347
TXN002725,CUST2725,8/19/2024,Purchase,404.03,Debit Card,Success,Online,M211
TXN002726,CUST2726,12/10/2023,Purchase,309.89,Cash,Success,Online,M827
TXN002727,CUST2727,6/17/2024,Purchase,75.04,UPI,Success,In-store,M216
TXN002728,CUST2728,1/18/2024,Purchase,235.95,Credit Card,Success,Online,M870
TXN002729,CUST2729,6/22/2024,Purchase,254.14,Credit Card,Success,Online,M571
TXN002730,CUST2730,4/19/2024,Purchase,489.24,Credit Card,Success,Online,M288
TXN002731,CUST2731,8/21/2024,Purchase,749.97,Credit Card,Success,Online,M939
TXN002732,CUST2732,7/25/2023,Purchase,479.07,Credit Card,Success,Online,M286
TXN002733,CUST2733,2/25/2024,Purchase,67.27,Credit Card,Success,Online,M505
TXN002734,CUST2734,3/5/2024,Purchase,958.21,Cash,Success,In-store,M418
TXN002735,CUST2735,7/15/2024,Purchase,943.3,UPI,Success,In-store,M167
TXN002736,CUST2736,3/2/2025,Purchase,787.34,Cash,Success,Online,M364
TXN002737,CUST2737,4/12/2025,Purchase,991.41,Cash,Success,Online,M603
TXN002738,CUST2738,4/21/2023,Purchase,549.04,Credit Card,Success,In-store,M987
TXN002739,CUST2739,4/15/2025,Purchase,963.14,Credit Card,Success,Online,M436
TXN002740,CUST2740,8/8/2023,Purchase,84.85,Debit Card,Success,Online,M531
TXN002741,CUST2741,6/6/2024,Purchase,372.02,UPI,Success,In-store,M685
